TestDataID,Rating
38459,3.607447
38460,2.666238
38461,2.731782
38462,3.932096
38463,3.649722
38464,4.313913
38465,3.402033
38466,3.220322
38467,3.872177
38468,3.487528
38469,3.208248
38470,3.393413
38471,3.089426
38472,3.894887
38473,4.031106
38474,4.025732
38475,3.661396
38476,3.996830
38477,4.172801
38478,3.670681
38479,3.418210
38480,3.322232
38481,3.974627
38482,4.148738
38483,2.893871
38484,3.548602
38485,3.393417
38486,3.304446
38487,4.200895
38488,3.460592
38489,3.719108
38490,3.503181
38491,3.430228
38492,4.383457
38493,3.427705
38494,3.227403
38495,4.072154
38496,3.648906
38497,3.349688
38498,3.586976
38499,3.034837
38500,3.590921
38501,3.400237
38502,3.786210
38503,3.782643
38504,3.983835
38505,3.770253
38506,3.321660
38507,4.500043
38508,4.418709
38509,3.829359
38510,3.654681
38511,3.481723
38512,3.695652
38513,3.846577
38514,4.149155
38515,5.151038
38516,4.669340
38517,2.758166
38518,3.498721
38519,4.097129
38520,3.833653
38521,3.914407
38522,3.366856
38523,3.664476
38524,3.643815
38525,3.692842
38526,5.007176
38527,4.189621
38528,4.483931
38529,3.408428
38530,2.740682
38531,4.707523
38532,4.337550
38533,2.268155
38534,2.957080
38535,4.824543
38536,4.942017
38537,4.499145
38538,4.461099
38539,4.851473
38540,3.449255
38541,4.025229
38542,3.677699
38543,4.009731
38544,3.099996
38545,3.838568
38546,4.062150
38547,3.231966
38548,3.894967
38549,3.047397
38550,3.502353
38551,2.946632
38552,2.982274
38553,2.817609
38554,3.876460
38555,4.197171
38556,3.651660
38557,3.959830
38558,3.550212
38559,3.345699
38560,3.753980
38561,3.238985
38562,3.817127
38563,2.864653
38564,3.464165
38565,3.778143
38566,3.808375
38567,3.883592
38568,3.803447
38569,3.603558
38570,4.138120
38571,4.392619
38572,3.733478
38573,3.876109
38574,3.516783
38575,3.886464
38576,3.948502
38577,3.476666
38578,3.520335
38579,4.314779
38580,3.888268
38581,3.729300
38582,3.605008
38583,4.170034
38584,3.995892
38585,3.768496
38586,2.566416
38587,4.081854
38588,4.013097
38589,4.314012
38590,4.045553
38591,3.581287
38592,3.762119
38593,3.057677
38594,2.920716
38595,3.373224
38596,3.256226
38597,3.283663
38598,3.674783
38599,4.598674
38600,3.712241
38601,3.930691
38602,4.364766
38603,3.952291
38604,4.337110
38605,3.114180
38606,4.218298
38607,4.495461
38608,3.553763
38609,3.864176
38610,2.471716
38611,3.821746
38612,3.721215
38613,4.581363
38614,3.997638
38615,4.408753
38616,3.293881
38617,3.720192
38618,3.704269
38619,4.401184
38620,3.282667
38621,4.394455
38622,4.101279
38623,4.012161
38624,4.385698
38625,2.525552
38626,4.091788
38627,4.037124
38628,4.123868
38629,3.756192
38630,3.646854
38631,4.502804
38632,2.983653
38633,3.869766
38634,3.736873
38635,3.739007
38636,4.040152
38637,4.042520
38638,3.782487
38639,3.607480
38640,3.295109
38641,3.834598
38642,4.437453
38643,3.895855
38644,2.307341
38645,3.948061
38646,4.554822
38647,4.129461
38648,3.608450
38649,4.267772
38650,4.532535
38651,3.928375
38652,4.499941
38653,3.936743
38654,4.614276
38655,4.739098
38656,4.623209
38657,4.565045
38658,4.090232
38659,4.197539
38660,4.050267
38661,4.938350
38662,4.415702
38663,4.013522
38664,4.425320
38665,4.690799
38666,4.182432
38667,4.372096
38668,4.120114
38669,3.729266
38670,3.893779
38671,3.617048
38672,3.572930
38673,4.352309
38674,3.797806
38675,3.855751
38676,3.165081
38677,3.919008
38678,3.896463
38679,4.508321
38680,4.110936
38681,3.793349
38682,3.855245
38683,3.716951
38684,3.294428
38685,3.796294
38686,4.398228
38687,4.056442
38688,3.833799
38689,3.837127
38690,3.808886
38691,3.497308
38692,3.363055
38693,3.655028
38694,3.795789
38695,3.950166
38696,3.375463
38697,3.755191
38698,3.357844
38699,3.019371
38700,3.451222
38701,3.895356
38702,3.983307
38703,3.542608
38704,4.087451
38705,3.374584
38706,4.473128
38707,4.794703
38708,4.758757
38709,3.743879
38710,3.661166
38711,4.705867
38712,4.299922
38713,2.192132
38714,4.722582
38715,4.035892
38716,4.165284
38717,4.478665
38718,4.818176
38719,4.085954
38720,2.992049
38721,4.761974
38722,4.408184
38723,3.412319
38724,5.026723
38725,4.879591
38726,2.807940
38727,3.142247
38728,3.867567
38729,1.762995
38730,4.530041
38731,0.557081
38732,3.160329
38733,1.813429
38734,4.099154
38735,0.707319
38736,4.251913
38737,2.596100
38738,2.826754
38739,4.342753
38740,3.124141
38741,1.419888
38742,2.446580
38743,4.253520
38744,4.627293
38745,4.533956
38746,-0.545691
38747,4.458504
38748,5.135377
38749,5.227683
38750,4.654358
38751,4.401136
38752,4.412632
38753,4.262066
38754,1.537343
38755,4.339715
38756,2.615736
38757,4.736405
38758,3.373970
38759,3.423055
38760,3.627664
38761,3.904706
38762,4.027684
38763,3.563553
38764,4.133153
38765,4.171431
38766,4.119376
38767,4.104753
38768,4.312522
38769,4.189441
38770,3.811316
38771,4.397553
38772,3.450860
38773,3.939598
38774,2.915982
38775,4.224063
38776,4.083119
38777,4.046862
38778,4.000023
38779,4.529432
38780,3.902682
38781,4.038064
38782,4.052864
38783,4.342498
38784,3.814529
38785,3.868900
38786,3.927930
38787,3.526957
38788,4.371675
38789,4.267995
38790,4.262706
38791,3.912878
38792,4.344219
38793,4.335848
38794,4.387632
38795,4.392085
38796,4.103445
38797,3.892356
38798,3.656039
38799,4.273477
38800,4.151519
38801,3.653624
38802,4.266635
38803,3.771194
38804,3.316524
38805,3.531456
38806,3.706509
38807,4.191863
38808,4.034069
38809,3.367897
38810,4.540523
38811,3.156147
38812,3.385907
38813,4.068118
38814,3.817909
38815,3.580609
38816,3.579064
38817,4.052754
38818,4.549303
38819,3.422403
38820,2.838644
38821,2.879802
38822,2.521923
38823,3.847177
38824,3.000173
38825,2.159938
38826,2.843478
38827,2.361374
38828,4.552302
38829,4.743027
38830,4.311936
38831,3.513012
38832,4.010280
38833,3.018643
38834,2.193324
38835,3.736756
38836,2.988422
38837,3.208800
38838,4.584449
38839,2.611231
38840,3.258430
38841,3.569246
38842,3.720027
38843,4.014783
38844,4.355107
38845,3.778335
38846,4.523893
38847,4.980460
38848,3.955434
38849,3.410997
38850,4.401950
38851,4.302774
38852,4.145879
38853,3.455351
38854,2.232893
38855,3.966905
38856,3.222506
38857,4.034943
38858,3.702203
38859,3.211090
38860,3.774573
38861,3.635210
38862,3.760422
38863,3.539528
38864,3.473778
38865,4.698491
38866,4.045560
38867,3.958583
38868,3.743497
38869,4.170557
38870,3.390059
38871,3.754679
38872,3.579846
38873,3.145980
38874,4.421393
38875,4.540321
38876,3.744489
38877,4.098359
38878,4.235638
38879,3.140041
38880,3.448780
38881,3.402305
38882,4.237482
38883,4.158419
38884,4.065656
38885,4.527415
38886,3.885637
38887,3.751066
38888,4.438615
38889,4.203348
38890,4.072006
38891,3.073268
38892,2.836771
38893,4.260428
38894,4.199499
38895,2.781220
38896,4.526735
38897,3.836691
38898,4.030467
38899,3.069319
38900,3.424354
38901,3.541615
38902,4.113210
38903,3.319400
38904,3.340537
38905,4.056883
38906,3.910006
38907,4.117548
38908,3.485326
38909,3.600391
38910,4.112878
38911,3.860256
38912,4.073934
38913,3.279190
38914,4.203332
38915,4.170473
38916,2.992609
38917,3.407168
38918,3.600231
38919,3.871086
38920,3.336879
38921,3.770759
38922,4.021497
38923,3.440189
38924,3.793562
38925,3.864009
38926,3.813519
38927,3.245292
38928,3.006378
38929,2.839204
38930,2.639897
38931,3.822681
38932,3.325532
38933,2.738788
38934,2.869147
38935,3.070838
38936,3.260935
38937,3.852623
38938,2.652263
38939,3.446287
38940,1.990179
38941,2.988068
38942,2.403956
38943,3.314902
38944,3.264958
38945,2.089421
38946,3.085108
38947,2.394741
38948,2.773503
38949,3.083632
38950,3.090451
38951,3.630911
38952,3.704190
38953,3.464656
38954,3.351752
38955,2.677104
38956,3.899576
38957,4.741062
38958,4.259792
38959,4.728788
38960,4.883721
38961,4.633873
38962,3.864171
38963,4.423118
38964,4.276453
38965,4.835747
38966,4.439922
38967,4.901794
38968,4.363923
38969,3.911945
38970,4.361536
38971,4.710330
38972,4.592717
38973,4.973228
38974,4.486485
38975,4.294346
38976,4.559594
38977,3.722797
38978,3.425560
38979,4.688119
38980,2.554803
38981,3.487229
38982,3.878431
38983,3.505551
38984,4.200874
38985,3.048891
38986,4.063891
38987,3.886405
38988,3.181560
38989,4.749715
38990,2.387257
38991,3.803535
38992,3.028071
38993,3.687156
38994,2.887271
38995,3.285121
38996,3.419687
38997,3.159531
38998,2.662443
38999,2.445221
39000,3.244144
39001,3.312539
39002,3.017247
39003,3.282143
39004,3.813372
39005,3.702129
39006,4.427406
39007,4.119656
39008,3.788649
39009,3.811257
39010,3.244333
39011,3.767178
39012,3.945845
39013,2.875995
39014,3.316181
39015,3.548850
39016,3.642412
39017,3.580344
39018,3.804615
39019,3.785487
39020,3.330890
39021,3.760212
39022,3.807601
39023,3.349568
39024,3.725633
39025,3.944023
39026,3.792134
39027,3.560423
39028,3.227154
39029,3.693283
39030,3.232983
39031,3.845808
39032,3.301827
39033,3.050584
39034,3.818379
39035,3.320925
39036,3.842802
39037,3.756254
39038,4.312821
39039,3.105561
39040,3.795282
39041,2.637641
39042,4.463293
39043,4.169214
39044,3.360014
39045,3.613440
39046,3.340529
39047,4.246731
39048,4.064723
39049,3.750125
39050,3.790905
39051,4.055178
39052,4.009107
39053,3.125074
39054,3.242754
39055,3.630574
39056,3.998876
39057,3.819803
39058,3.245937
39059,4.466168
39060,4.178922
39061,4.058474
39062,4.171622
39063,4.181697
39064,3.648278
39065,2.592286
39066,4.541356
39067,3.744727
39068,3.703393
39069,3.491464
39070,4.206275
39071,3.597297
39072,4.130422
39073,5.023058
39074,3.429579
39075,3.170586
39076,3.824440
39077,3.585114
39078,3.406633
39079,3.438372
39080,3.779837
39081,3.640885
39082,3.277901
39083,4.047235
39084,3.375322
39085,3.570411
39086,4.244046
39087,3.978156
39088,4.653598
39089,4.044891
39090,3.994872
39091,3.996836
39092,3.908967
39093,3.126743
39094,3.969555
39095,3.929644
39096,3.747198
39097,3.666949
39098,3.500841
39099,3.870411
39100,3.660214
39101,2.688119
39102,3.586324
39103,3.151850
39104,3.869624
39105,3.455985
39106,2.991916
39107,3.356712
39108,3.245472
39109,4.024454
39110,2.591869
39111,2.784203
39112,3.499425
39113,3.999139
39114,2.620447
39115,4.709229
39116,3.253518
39117,3.178833
39118,3.928493
39119,4.411374
39120,3.306856
39121,4.349754
39122,3.564097
39123,4.576936
39124,3.276161
39125,4.081186
39126,4.268516
39127,4.349123
39128,4.950711
39129,4.077684
39130,3.998931
39131,4.155917
39132,3.759956
39133,3.869176
39134,3.794997
39135,4.040465
39136,4.158757
39137,4.069887
39138,4.122977
39139,3.981639
39140,4.928308
39141,3.494756
39142,4.130633
39143,3.226745
39144,4.364034
39145,4.742330
39146,4.616178
39147,3.755394
39148,4.023703
39149,3.635089
39150,3.066936
39151,4.009730
39152,3.987587
39153,3.732097
39154,4.100337
39155,4.730416
39156,4.419186
39157,3.962106
39158,4.536797
39159,4.252469
39160,3.838460
39161,3.678874
39162,3.655249
39163,3.356718
39164,3.822063
39165,3.449841
39166,3.503580
39167,3.867194
39168,3.932377
39169,4.377715
39170,3.419199
39171,4.940669
39172,2.947538
39173,3.629851
39174,3.714548
39175,3.705895
39176,4.261547
39177,3.615301
39178,4.217539
39179,3.477761
39180,3.928397
39181,3.404759
39182,4.282704
39183,5.008026
39184,4.054576
39185,3.947682
39186,3.919607
39187,4.096348
39188,4.479599
39189,4.258357
39190,3.337849
39191,3.498116
39192,3.146782
39193,3.791145
39194,4.040443
39195,3.518025
39196,3.718371
39197,3.882689
39198,1.650951
39199,2.797870
39200,3.037489
39201,3.269201
39202,4.835309
39203,3.601571
39204,3.909242
39205,4.430822
39206,3.739368
39207,3.279567
39208,4.203362
39209,3.438394
39210,3.471984
39211,3.686731
39212,4.046712
39213,3.144212
39214,2.694654
39215,3.463419
39216,4.042965
39217,4.240443
39218,4.302328
39219,4.559485
39220,4.072723
39221,3.685617
39222,2.139433
39223,3.187546
39224,3.724804
39225,3.222958
39226,4.549311
39227,4.169812
39228,3.977005
39229,3.251354
39230,5.050444
39231,4.436220
39232,4.161842
39233,4.062852
39234,2.875630
39235,3.641725
39236,4.110026
39237,4.141931
39238,3.877657
39239,4.060375
39240,4.266258
39241,4.029191
39242,4.099308
39243,3.709691
39244,3.943975
39245,4.039983
39246,4.206787
39247,4.710857
39248,4.799573
39249,4.597610
39250,4.490083
39251,3.842062
39252,2.826992
39253,4.166871
39254,3.381757
39255,3.506825
39256,4.270942
39257,4.681432
39258,4.365127
39259,4.724534
39260,3.621553
39261,3.372541
39262,3.827879
39263,3.938423
39264,3.492697
39265,4.300465
39266,3.612301
39267,3.971779
39268,3.974416
39269,4.304421
39270,4.043776
39271,4.195400
39272,4.414426
39273,4.331361
39274,3.811168
39275,4.010104
39276,4.178630
39277,4.059633
39278,4.127325
39279,3.592590
39280,3.534564
39281,3.888062
39282,3.329591
39283,3.897176
39284,3.843336
39285,3.621825
39286,3.846093
39287,3.727778
39288,3.552638
39289,3.547920
39290,4.203779
39291,4.400176
39292,2.301187
39293,2.413332
39294,4.291343
39295,4.077851
39296,3.669022
39297,4.276073
39298,3.949338
39299,2.220227
39300,2.685195
39301,2.425421
39302,3.332090
39303,4.801224
39304,2.970378
39305,3.940435
39306,1.328149
39307,1.577596
39308,3.173548
39309,1.819961
39310,4.054723
39311,4.844998
39312,2.320810
39313,3.000357
39314,4.184306
39315,3.616999
39316,3.698566
39317,4.456500
39318,3.009516
39319,2.223810
39320,2.222206
39321,3.766585
39322,2.584601
39323,3.415556
39324,3.745144
39325,3.194768
39326,3.220482
39327,1.753644
39328,3.333253
39329,4.429770
39330,1.286000
39331,2.547304
39332,1.124206
39333,3.595531
39334,3.194134
39335,3.726005
39336,2.402594
39337,3.415556
39338,1.565943
39339,1.716666
39340,2.045589
39341,3.659055
39342,1.366164
39343,4.104924
39344,3.592249
39345,4.279867
39346,3.452163
39347,3.996913
39348,4.148484
39349,4.186960
39350,3.532166
39351,3.509926
39352,3.641274
39353,3.116620
39354,3.463859
39355,3.472403
39356,3.541792
39357,3.550380
39358,3.796028
39359,3.571307
39360,3.348317
39361,3.377854
39362,3.510831
39363,2.927224
39364,3.497376
39365,3.481829
39366,3.289804
39367,3.643971
39368,4.447617
39369,4.795747
39370,2.917560
39371,3.142572
39372,3.896377
39373,4.714087
39374,5.078059
39375,3.974836
39376,4.174860
39377,4.882613
39378,4.039921
39379,4.854272
39380,4.024567
39381,4.362420
39382,4.431105
39383,3.923836
39384,4.007724
39385,3.977080
39386,3.745029
39387,3.182507
39388,4.560425
39389,3.904558
39390,3.316949
39391,5.175546
39392,4.365718
39393,3.794145
39394,4.359314
39395,4.411164
39396,4.298412
39397,3.089207
39398,4.487283
39399,4.140846
39400,3.977571
39401,4.622516
39402,4.082527
39403,4.026848
39404,4.501248
39405,4.075506
39406,4.305688
39407,4.004447
39408,3.956671
39409,4.163205
39410,3.986250
39411,4.323433
39412,4.019173
39413,4.050049
39414,3.788203
39415,4.159610
39416,3.634745
39417,2.731516
39418,3.082691
39419,4.161445
39420,4.914555
39421,4.141525
39422,4.322787
39423,2.551079
39424,3.190317
39425,2.822423
39426,2.810037
39427,2.857609
39428,2.794492
39429,3.623770
39430,4.002674
39431,3.889587
39432,4.750870
39433,3.650462
39434,2.713222
39435,2.413956
39436,5.009824
39437,1.979318
39438,3.704829
39439,4.110586
39440,2.155162
39441,1.847895
39442,3.635194
39443,3.313077
39444,3.917576
39445,3.588782
39446,4.058636
39447,4.179594
39448,3.210955
39449,4.487759
39450,4.409928
39451,3.723281
39452,3.957390
39453,3.568828
39454,3.497120
39455,3.371801
39456,3.599829
39457,4.254982
39458,3.445522
39459,4.393609
39460,3.529642
39461,3.616452
39462,3.480848
39463,4.304885
39464,4.236369
39465,4.002635
39466,3.928525
39467,4.157013
39468,3.833406
39469,4.113095
39470,3.946126
39471,4.189605
39472,4.478932
39473,4.358094
39474,4.134181
39475,4.051404
39476,4.208169
39477,3.859630
39478,4.368616
39479,3.657443
39480,3.431910
39481,3.878223
39482,3.541885
39483,4.402844
39484,3.773431
39485,4.106944
39486,3.696407
39487,3.851716
39488,4.964139
39489,4.478493
39490,4.310077
39491,3.935554
39492,4.269421
39493,4.187558
39494,3.814456
39495,3.257542
39496,3.227487
39497,3.568328
39498,3.997545
39499,3.750561
39500,3.772841
39501,3.715652
39502,4.218662
39503,3.690933
39504,4.056460
39505,3.752682
39506,3.650258
39507,3.621209
39508,4.059507
39509,4.061568
39510,3.772138
39511,3.792930
39512,4.220470
39513,3.064515
39514,3.260190
39515,4.067248
39516,3.641163
39517,4.213261
39518,3.509595
39519,3.394546
39520,4.059074
39521,3.544388
39522,3.713835
39523,3.794417
39524,3.241698
39525,3.366104
39526,3.559907
39527,3.593220
39528,3.854006
39529,3.965264
39530,3.949504
39531,3.727220
39532,3.711291
39533,4.131207
39534,4.296538
39535,3.423643
39536,4.027033
39537,3.933898
39538,3.779702
39539,2.872090
39540,3.634098
39541,3.668166
39542,3.327116
39543,4.073009
39544,4.580729
39545,3.203649
39546,4.132912
39547,3.749914
39548,3.506254
39549,3.778540
39550,3.652084
39551,3.716936
39552,3.194115
39553,4.201993
39554,3.882465
39555,3.229626
39556,3.953465
39557,3.264668
39558,4.095880
39559,3.893556
39560,3.541425
39561,3.757339
39562,4.187264
39563,3.633699
39564,3.348239
39565,2.973277
39566,3.460817
39567,4.779428
39568,3.523768
39569,3.604707
39570,3.186162
39571,3.767890
39572,3.925122
39573,3.732159
39574,3.965617
39575,4.075386
39576,4.294474
39577,4.226876
39578,3.445082
39579,3.976371
39580,3.748093
39581,2.925340
39582,3.393778
39583,4.382912
39584,3.968332
39585,3.807914
39586,3.940130
39587,3.550608
39588,4.055515
39589,3.485970
39590,3.844963
39591,4.031721
39592,3.416637
39593,3.442697
39594,3.431692
39595,3.557549
39596,3.691700
39597,4.128270
39598,3.774551
39599,4.543195
39600,3.493267
39601,3.471411
39602,5.009826
39603,4.737920
39604,4.899701
39605,4.520740
39606,4.442348
39607,4.772234
39608,4.155461
39609,3.963540
39610,4.263144
39611,4.149772
39612,4.138519
39613,3.781951
39614,4.964562
39615,4.492905
39616,4.791557
39617,3.744333
39618,4.301653
39619,4.070344
39620,4.116234
39621,4.310349
39622,4.570952
39623,3.337844
39624,3.764327
39625,4.629663
39626,3.764679
39627,2.914650
39628,3.127938
39629,3.377924
39630,3.932983
39631,3.438916
39632,3.466752
39633,3.474116
39634,3.622133
39635,3.100954
39636,3.843040
39637,3.449713
39638,3.430933
39639,3.648196
39640,4.051307
39641,3.748519
39642,3.474502
39643,3.580243
39644,4.070836
39645,3.840003
39646,3.597936
39647,4.234330
39648,3.531202
39649,4.611955
39650,3.869964
39651,4.297220
39652,3.909264
39653,3.771359
39654,3.600832
39655,3.808773
39656,3.926061
39657,4.250931
39658,4.540331
39659,4.604922
39660,3.814566
39661,3.631304
39662,3.930831
39663,2.644679
39664,2.929327
39665,3.535667
39666,3.745021
39667,2.646845
39668,4.276332
39669,4.058892
39670,4.250226
39671,4.322971
39672,4.292832
39673,4.094546
39674,3.876229
39675,3.474885
39676,2.551378
39677,3.629766
39678,3.828022
39679,3.303316
39680,3.278184
39681,4.460478
39682,4.261791
39683,3.745155
39684,3.203071
39685,3.871061
39686,4.089269
39687,3.768649
39688,3.784746
39689,3.572271
39690,3.649096
39691,2.927534
39692,3.597109
39693,4.576701
39694,2.809042
39695,3.176823
39696,2.836825
39697,1.998358
39698,3.758844
39699,3.162619
39700,3.605412
39701,3.528340
39702,4.231442
39703,4.173638
39704,4.102519
39705,3.963446
39706,3.677399
39707,3.528309
39708,3.848745
39709,3.868638
39710,4.235850
39711,3.677018
39712,3.211385
39713,4.007318
39714,3.684830
39715,4.170918
39716,3.239380
39717,3.858653
39718,3.779898
39719,4.018636
39720,3.698364
39721,4.189637
39722,3.825730
39723,2.892036
39724,3.637356
39725,4.512236
39726,3.805441
39727,3.502878
39728,3.537403
39729,3.472251
39730,3.635455
39731,3.424282
39732,4.204430
39733,3.875461
39734,3.568856
39735,4.083664
39736,3.661000
39737,3.650508
39738,3.757809
39739,3.816785
39740,2.885723
39741,3.885736
39742,3.789407
39743,3.632339
39744,3.315618
39745,4.427290
39746,4.008924
39747,3.726409
39748,4.434189
39749,3.955912
39750,3.417425
39751,3.827048
39752,4.123721
39753,3.879354
39754,4.212297
39755,4.215020
39756,4.269933
39757,4.239889
39758,4.118328
39759,3.550797
39760,4.180764
39761,3.596914
39762,4.866693
39763,4.276419
39764,3.520301
39765,4.136446
39766,4.082503
39767,3.627452
39768,3.346756
39769,3.487351
39770,3.377145
39771,3.975955
39772,3.630212
39773,4.260809
39774,3.255802
39775,4.058550
39776,3.589299
39777,3.404285
39778,3.155318
39779,3.263908
39780,3.274590
39781,3.356065
39782,4.118284
39783,3.487527
39784,2.874953
39785,2.985684
39786,3.686448
39787,3.646266
39788,2.899872
39789,3.253584
39790,3.139305
39791,3.535864
39792,2.679931
39793,3.336127
39794,3.112504
39795,2.866276
39796,2.678879
39797,3.573096
39798,3.690602
39799,4.310857
39800,4.116004
39801,4.412667
39802,4.495329
39803,4.301598
39804,3.419096
39805,4.317922
39806,3.521236
39807,4.282951
39808,4.506423
39809,4.171182
39810,3.360177
39811,4.344742
39812,3.832334
39813,4.632651
39814,3.568686
39815,3.414263
39816,3.796956
39817,3.632438
39818,3.542490
39819,3.463528
39820,3.848914
39821,3.829452
39822,3.699805
39823,4.160294
39824,3.838198
39825,4.016037
39826,3.871426
39827,3.954179
39828,3.745972
39829,3.819123
39830,3.850328
39831,3.588974
39832,3.852934
39833,3.832206
39834,3.560456
39835,3.978557
39836,4.203912
39837,3.876268
39838,3.891560
39839,4.136530
39840,3.815067
39841,3.892741
39842,3.618049
39843,3.950233
39844,3.322260
39845,4.174947
39846,3.822856
39847,3.918138
39848,3.789460
39849,3.814353
39850,3.667657
39851,3.101110
39852,3.504907
39853,4.031960
39854,4.451471
39855,3.402596
39856,4.005554
39857,3.774438
39858,4.227641
39859,4.350429
39860,4.061460
39861,4.056670
39862,4.406210
39863,3.384470
39864,3.614557
39865,3.981986
39866,3.723510
39867,3.101507
39868,4.019306
39869,3.627415
39870,4.129806
39871,3.343595
39872,3.466167
39873,3.828498
39874,3.853995
39875,3.688910
39876,3.647266
39877,4.699260
39878,4.389532
39879,4.050237
39880,3.659108
39881,4.401453
39882,3.695849
39883,4.124187
39884,4.825925
39885,4.244974
39886,4.558081
39887,2.741117
39888,3.793775
39889,3.939627
39890,4.208626
39891,3.822788
39892,3.402539
39893,4.115063
39894,4.031137
39895,4.457059
39896,3.678597
39897,5.136317
39898,3.629888
39899,4.962132
39900,5.191487
39901,4.434134
39902,3.163440
39903,3.709513
39904,4.128999
39905,3.142466
39906,4.894772
39907,3.650075
39908,3.659302
39909,3.969074
39910,4.395315
39911,3.932863
39912,4.601072
39913,4.273457
39914,3.947438
39915,4.514272
39916,3.940922
39917,4.385457
39918,5.077780
39919,3.299115
39920,4.219560
39921,4.363408
39922,3.891207
39923,4.534854
39924,3.230929
39925,4.848467
39926,4.738966
39927,4.834455
39928,4.754991
39929,3.623824
39930,2.851412
39931,3.525147
39932,3.703990
39933,2.862436
39934,3.809566
39935,3.284253
39936,2.845591
39937,3.393852
39938,3.558761
39939,3.549327
39940,3.996083
39941,3.615998
39942,3.405010
39943,3.340585
39944,3.547478
39945,3.718019
39946,3.212207
39947,4.135710
39948,2.694756
39949,4.384172
39950,4.278794
39951,4.045945
39952,3.350102
39953,3.311806
39954,3.737641
39955,3.678674
39956,3.925281
39957,3.370646
39958,3.755799
39959,3.352491
39960,3.403726
39961,3.282539
39962,3.594851
39963,3.615590
39964,3.847775
39965,3.140427
39966,3.338337
39967,3.428549
39968,3.777098
39969,3.693554
39970,3.528241
39971,4.266644
39972,3.960928
39973,4.091847
39974,3.486593
39975,3.497081
39976,4.636745
39977,3.698618
39978,2.508628
39979,3.280969
39980,3.051537
39981,3.170099
39982,2.791888
39983,3.155205
39984,3.096894
39985,3.738825
39986,3.308198
39987,3.008085
39988,3.287037
39989,2.934068
39990,2.685050
39991,3.160033
39992,2.951656
39993,3.991762
39994,3.230680
39995,2.738368
39996,3.351778
39997,2.929926
39998,3.681984
39999,3.833794
40000,3.003902
40001,3.141353
40002,3.014567
40003,3.105838
40004,3.613879
40005,3.640955
40006,3.739935
40007,3.610634
40008,3.203259
40009,3.745343
40010,3.558435
40011,3.659101
40012,4.080433
40013,4.268840
40014,4.018769
40015,3.861251
40016,4.265467
40017,3.775866
40018,3.568012
40019,3.589080
40020,4.460460
40021,3.623178
40022,4.006855
40023,3.344194
40024,4.026480
40025,3.698332
40026,3.339570
40027,3.605452
40028,3.556113
40029,3.052924
40030,2.605129
40031,4.056597
40032,3.639269
40033,3.286067
40034,4.405886
40035,3.142627
40036,3.530374
40037,4.052099
40038,3.796497
40039,4.174979
40040,2.843808
40041,3.595427
40042,2.934500
40043,2.737782
40044,2.310628
40045,2.009709
40046,3.313152
40047,3.846199
40048,3.852838
40049,4.088456
40050,3.236253
40051,3.333726
40052,3.413738
40053,3.831850
40054,3.665495
40055,3.522446
40056,4.090820
40057,4.020582
40058,3.057526
40059,3.523258
40060,3.591821
40061,3.548816
40062,3.893664
40063,3.511223
40064,3.153217
40065,3.492871
40066,3.801204
40067,3.257240
40068,3.441630
40069,3.186238
40070,3.910610
40071,3.885768
40072,4.021573
40073,3.815840
40074,3.844038
40075,3.528909
40076,3.591853
40077,3.279428
40078,3.763849
40079,3.754887
40080,3.320304
40081,3.701495
40082,3.429080
40083,3.751575
40084,3.470984
40085,4.056638
40086,3.807085
40087,4.179914
40088,4.092235
40089,3.741592
40090,3.832814
40091,4.031787
40092,4.120534
40093,3.656480
40094,2.978661
40095,4.275710
40096,3.983304
40097,3.478620
40098,3.906913
40099,2.862454
40100,3.601559
40101,3.554220
40102,3.702883
40103,4.023757
40104,3.740590
40105,3.282511
40106,3.457942
40107,3.376302
40108,3.635231
40109,3.661761
40110,4.536559
40111,3.332399
40112,3.907973
40113,3.923233
40114,3.412742
40115,4.123034
40116,4.025139
40117,3.957217
40118,3.717179
40119,4.449001
40120,3.541552
40121,3.866688
40122,3.853814
40123,4.241441
40124,4.059525
40125,3.500356
40126,3.107850
40127,3.623518
40128,3.489621
40129,3.345659
40130,4.255955
40131,3.599883
40132,4.357759
40133,3.104800
40134,4.572806
40135,4.247386
40136,4.490509
40137,4.516704
40138,4.145112
40139,3.734749
40140,4.064811
40141,4.158085
40142,3.964686
40143,4.533380
40144,3.946640
40145,4.248768
40146,3.770601
40147,4.218696
40148,3.857610
40149,4.181244
40150,3.995805
40151,4.208005
40152,4.412616
40153,4.114037
40154,3.995828
40155,3.789882
40156,3.843710
40157,3.820889
40158,4.043691
40159,3.760685
40160,3.729787
40161,4.332297
40162,3.114188
40163,3.399664
40164,3.878410
40165,3.836484
40166,3.477488
40167,3.480170
40168,3.671744
40169,3.552594
40170,3.636389
40171,3.638635
40172,4.315004
40173,3.912744
40174,4.742125
40175,3.944045
40176,4.636445
40177,4.462436
40178,4.200794
40179,3.893689
40180,4.007666
40181,4.457417
40182,4.581133
40183,4.599286
40184,4.141426
40185,4.144737
40186,4.058955
40187,3.973535
40188,4.342435
40189,3.432447
40190,4.155785
40191,3.771634
40192,3.810724
40193,4.380552
40194,3.412420
40195,4.073712
40196,3.548598
40197,4.284181
40198,3.670752
40199,4.092029
40200,4.681524
40201,4.687952
40202,4.068758
40203,3.364071
40204,2.444987
40205,3.375638
40206,4.379061
